iteration,profile,question,l2_input,vague_input,l4_method,l4_justification,l3_mapping,l3_mapping_consistent,l3_mapping_runs
52,intermediate,How do I reconstruct the evolution of approaches and research interests within a discipline over time?,,some kind of machine learning or pattern recognition,Stochastic Block Models for Citation Networks,"By partitioning citation graphs into communities, this method reveals how distinct schools of thought form, merge, or fragment throughout the history of the discipline.",L3-080: Complex Network Analysis,True,"[""L3-080: Complex Network Analysis"", ""L3-080: Complex Network Analysis"", ""L3-080: Complex Network Analysis""]"
52,intermediate,How do I reconstruct the evolution of approaches and research interests within a discipline over time?,,some kind of machine learning or pattern recognition,Concept Drift Detection in Text Streams,"This statistical approach identifies significant, non-linear changes in the distribution of keywords and phrases to pinpoint moments of paradigmatic shift within the field.",L3-193: Natural Language Processing,True,"[""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing""]"
52,novice,How do I reconstruct the evolution of approaches and research interests within a discipline over time?,,,Bibliographic Coupling,This method maps the intellectual proximity of publications by analyzing shared references to reveal how research clusters form and evolve over time.,L3-091: Bibliometric and Scientometric Analysis,True,"[""L3-091: Bibliometric and Scientometric Analysis"", ""L3-091: Bibliometric and Scientometric Analysis"", ""L3-091: Bibliometric and Scientometric Analysis""]"
52,novice,How do I reconstruct the evolution of approaches and research interests within a discipline over time?,,,Co-occurrence Network Analysis,"By treating keywords or authors as nodes that connect when appearing together in the same document, this technique visualizes the shifting structure of research interests.",L3-080: Complex Network Analysis,True,"[""L3-080: Complex Network Analysis"", ""L3-080: Complex Network Analysis"", ""L3-080: Complex Network Analysis""]"
52,novice,How do I reconstruct the evolution of approaches and research interests within a discipline over time?,,,Latent Dirichlet Allocation (LDA),"This topic modeling algorithm automatically discovers hidden thematic structures within large corpora to show how dominant research topics emerge, merge, or fade.",L3-065: End Member and Source Separation,True,"[""L3-065: End Member and Source Separation"", ""L3-065: End Member and Source Separation"", ""L3-065: End Member and Source Separation""]"
52,novice,How do I reconstruct the evolution of approaches and research interests within a discipline over time?,,,Author Co-citation Analysis,"This approach identifies the foundational works of a discipline by measuring how often two papers are cited together, tracing the lineage of theoretical frameworks.",L3-091: Bibliometric and Scientometric Analysis,True,"[""L3-091: Bibliometric and Scientometric Analysis"", ""L3-091: Bibliometric and Scientometric Analysis"", ""L3-091: Bibliometric and Scientometric Analysis""]"
52,novice,How do I reconstruct the evolution of approaches and research interests within a discipline over time?,,,Temporal Keyword Frequency Tracking,"Monitoring the rise and fall of specific terms across decades provides a direct, quantitative timeline of changing disciplinary focus and nomenclature.",L3-111: Temporal and Spatial Correlation,True,"[""L3-111: Temporal and Spatial Correlation"", ""L3-111: Temporal and Spatial Correlation"", ""L3-111: Temporal and Spatial Correlation""]"
52,novice,How do I reconstruct the evolution of approaches and research interests within a discipline over time?,,,Semantic Similarity with Word Embeddings,Using vector representations of text allows for the detection of subtle conceptual drifts in how specific terms are used across different historical periods.,L3-194: Word Vector Models,True,"[""L3-194: Word Vector Models"", ""L3-194: Word Vector Models"", ""L3-194: Word Vector Models""]"
52,novice,How do I reconstruct the evolution of approaches and research interests within a discipline over time?,,,Citation Burst Detection,"This algorithm highlights periods where a specific concept or paper is cited at a rate significantly higher than average, pinpointing moments of rapid paradigm shifts.",L3-091: Bibliometric and Scientometric Analysis,True,"[""L3-091: Bibliometric and Scientometric Analysis"", ""L3-091: Bibliometric and Scientometric Analysis"", ""L3-091: Bibliometric and Scientometric Analysis""]"
52,novice,How do I reconstruct the evolution of approaches and research interests within a discipline over time?,,,Author Affiliation Network Evolution,Mapping the geographic and institutional connections of researchers over time reveals how collaboration patterns and research communities have reorganized.,L3-080: Complex Network Analysis,True,"[""L3-080: Complex Network Analysis"", ""L3-080: Complex Network Analysis"", ""L3-080: Complex Network Analysis""]"
52,novice,How do I reconstruct the evolution of approaches and research interests within a discipline over time?,,,Text Mining with Named Entity Recognition,"Automatically extracting and tracking the frequency of specific entities (e.g., materials, sites, technologies) quantifies the changing material focus of the discipline.",L3-193: Natural Language Processing,True,"[""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing""]"
52,novice,How do I reconstruct the evolution of approaches and research interests within a discipline over time?,,,Longitudinal Topic Modeling,Extending standard topic models to explicitly incorporate time as a variable allows for the observation of how topics transition and transform sequentially.,L3-193: Natural Language Processing,True,"[""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing""]"
53,expert,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,Gradient Boosting Variants,,XGBoost,"This gradient boosting framework offers built-in regularization and handling of missing values, making it robust for sparse archaeological datasets with potential noise.",L3-003: Gradient Boosting Interpretability,True,"[""L3-003: Gradient Boosting Interpretability"", ""L3-003: Gradient Boosting Interpretability"", ""L3-003: Gradient Boosting Interpretability""]"
53,expert,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,Gradient Boosting Variants,,LightGBM,Its histogram-based algorithm and leaf-wise growth strategy provide superior computational efficiency and speed for large-scale artifact distribution or site density analyses.,L3-022: Random Forest Variants,True,"[""L3-022: Random Forest Variants"", ""L3-022: Random Forest Variants"", ""L3-022: Random Forest Variants""]"
53,expert,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,Gradient Boosting Variants,,CatBoost,"This variant automatically handles categorical features without extensive preprocessing, which is ideal for encoding diverse artifact types or site classifications.",L3-003: Gradient Boosting Interpretability,True,"[""L3-003: Gradient Boosting Interpretability"", ""L3-003: Gradient Boosting Interpretability"", ""L3-003: Gradient Boosting Interpretability""]"
53,expert,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,Gradient Boosting Variants,,SHAP (SHapley Additive exPlanations),"Applying SHAP values to any of the above models provides local interpretability, allowing researchers to explain how specific archaeological variables influence predictions.",L3-003: Gradient Boosting Interpretability,True,"[""L3-003: Gradient Boosting Interpretability"", ""L3-003: Gradient Boosting Interpretability"", ""L3-003: Gradient Boosting Interpretability""]"
53,expert,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,Gradient Boosting Variants,,Optuna,This automated hyperparameter optimization tool efficiently tunes the complexity of gradient boosting models to prevent overfitting on limited excavation data.,L3-097: Metaheuristic and Exact Optimization,True,"[""L3-097: Metaheuristic and Exact Optimization"", ""L3-097: Metaheuristic and Exact Optimization"", ""L3-097: Metaheuristic and Exact Optimization""]"
53,expert,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,Gradient Boosting Variants,,Feature Importance (Gain/Frequency),"Calculating feature importance metrics helps identify which archaeological indicators (e.g., soil chemistry, stratigraphy) most strongly drive the theoretical model's outcomes.",L3-022: Random Forest Variants,True,"[""L3-022: Random Forest Variants"", ""L3-022: Random Forest Variants"", ""L3-022: Random Forest Variants""]"
53,expert,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,Gradient Boosting Variants,,Cross-Validation (Stratified K-Fold),Using stratified cross-validation ensures that the evaluation of the method remains unbiased across different temporal or spatial classes within the dataset.,L3-047: Resampling Cross-Validation,True,"[""L3-047: Resampling Cross-Validation"", ""L3-047: Resampling Cross-Validation"", ""L3-047: Resampling Cross-Validation""]"
53,intermediate,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,some kind of text or document analysis,Topic Modeling,This method identifies latent thematic structures across large corpora of archaeological reports to reveal how specific theoretical approaches are consistently framed or debated.,L3-193: Natural Language Processing,False,"[""L3-193: Natural Language Processing"", ""L3-020: Factor and Correspondence Analysis"", ""L3-193: Natural Language Processing""]"
53,intermediate,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,some kind of text or document analysis,Named Entity Recognition,"This technique extracts and classifies key archaeological sites, artifacts, and scholars to map the provenance and influence of specific methodological arguments within the literature.",L3-193: Natural Language Processing,True,"[""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing""]"
53,intermediate,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,some kind of text or document analysis,Sentiment Analysis,This approach quantifies the positive or negative reception of a particular theoretical framework by analyzing the emotional tone of academic discussions surrounding it.,L3-193: Natural Language Processing,True,"[""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing""]"
53,intermediate,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,some kind of text or document analysis,Conceptual Network Analysis,This method constructs a graph of co-occurring terms to visualize the intellectual relationships and structural centrality of a specific approach within the broader archaeological discourse.,L3-080: Complex Network Analysis,True,"[""L3-080: Complex Network Analysis"", ""L3-080: Complex Network Analysis"", ""L3-080: Complex Network Analysis""]"
53,intermediate,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,some kind of text or document analysis,Discourse Analysis via Transformer Models,This technique uses pre-trained language models to detect subtle rhetorical patterns and argumentative strategies that human readers might overlook when evaluating theoretical claims.,L3-193: Natural Language Processing,True,"[""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing""]"
53,intermediate,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,some kind of text or document analysis,Bibliometric Co-citation Analysis,This approach measures the frequency with which specific papers citing a theoretical approach are cited together to assess its foundational impact and longevity in the field.,L3-091: Bibliometric and Scientometric Analysis,True,"[""L3-091: Bibliometric and Scientometric Analysis"", ""L3-091: Bibliometric and Scientometric Analysis"", ""L3-091: Bibliometric and Scientometric Analysis""]"
53,intermediate,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,some kind of text or document analysis,Semantic Similarity Clustering,This method groups documents based on vector embeddings to objectively compare how different studies apply a specific methodology to distinct archaeological problems.,L3-029: Fuzzy Clustering Algorithms,True,"[""L3-029: Fuzzy Clustering Algorithms"", ""L3-029: Fuzzy Clustering Algorithms"", ""L3-029: Fuzzy Clustering Algorithms""]"
53,intermediate,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,some kind of text or document analysis,Keyword Evolution Tracking,"This technique monitors the frequency and context of specific methodological terms over time to determine if an approach is gaining traction, stagnating, or falling out of favor.",L3-193: Natural Language Processing,True,"[""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing""]"
53,intermediate,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,some kind of text or document analysis,Automated Abstract Summarization,This tool generates concise overviews of numerous studies to allow rapid comparative assessment of how effectively various approaches solve specific archaeological challenges.,L3-193: Natural Language Processing,True,"[""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing""]"
53,intermediate,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,some kind of text or document analysis,Stance Detection,"This method classifies texts as supporting, opposing, or neutral toward a specific theoretical proposition to gauge the consensus or controversy surrounding its application.",L3-236: Automated Content Classification,True,"[""L3-236: Automated Content Classification"", ""L3-236: Automated Content Classification"", ""L3-236: Automated Content Classification""]"
53,novice,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,,Network Analysis,This method quantifies social relationships and trade patterns to test whether a theoretical model accurately predicts the structure of past communities.,L3-080: Complex Network Analysis,True,"[""L3-080: Complex Network Analysis"", ""L3-080: Complex Network Analysis"", ""L3-080: Complex Network Analysis""]"
53,novice,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,,Agent-Based Modeling,This simulation technique allows you to test if a proposed behavioral rule set can reproduce observed archaeological distributions without assuming specific historical narratives.,L3-216: Process-Based Simulation Modeling,True,"[""L3-216: Process-Based Simulation Modeling"", ""L3-216: Process-Based Simulation Modeling"", ""L3-216: Process-Based Simulation Modeling""]"
53,novice,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,,Geographic Information Systems (GIS) Spatial Analysis,This tool evaluates whether a methodological approach correctly identifies settlement patterns by comparing predicted locations against actual archaeological site data.,L3-225: GIS-Based Spatial Analysis,True,"[""L3-225: GIS-Based Spatial Analysis"", ""L3-225: GIS-Based Spatial Analysis"", ""L3-225: GIS-Based Spatial Analysis""]"
53,novice,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,,Bayesian Phylogenetic Analysis,This statistical framework assesses the effectiveness of cultural transmission models by calculating the probability that observed artifact similarities result from shared ancestry versus independent invention.,L3-007: Phylogenetic Reconstruction Techniques,True,"[""L3-007: Phylogenetic Reconstruction Techniques"", ""L3-007: Phylogenetic Reconstruction Techniques"", ""L3-007: Phylogenetic Reconstruction Techniques""]"
53,novice,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,,Machine Learning Classification,This algorithm determines if a theoretical framework can successfully distinguish between different site types or periods based on feature variables with higher accuracy than human experts.,L3-236: Automated Content Classification,True,"[""L3-236: Automated Content Classification"", ""L3-236: Automated Content Classification"", ""L3-236: Automated Content Classification""]"
53,novice,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,,Quantitative Content Analysis,This method systematically evaluates the consistency of interpretive approaches by measuring the frequency and co-occurrence of themes in textual or iconographic archaeological records.,L3-098: Nonparametric Statistical Methods,False,"[""L3-091: Bibliometric and Scientometric Analysis"", ""L3-098: Nonparametric Statistical Methods"", ""L3-098: Nonparametric Statistical Methods""]"
53,novice,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,,Statistical Process Control,This technique monitors the stability of excavation data over time to verify if a methodological approach introduces systematic bias or error.,L3-098: Nonparametric Statistical Methods,True,"[""L3-098: Nonparametric Statistical Methods"", ""L3-098: Nonparametric Statistical Methods"", ""L3-098: Nonparametric Statistical Methods""]"
53,novice,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,,Multivariate Regression,"This analysis tests the predictive power of a theoretical model by determining how well independent variables (e.g., climate, topography) explain variation in dependent archaeological outcomes.",L3-129: Multivariate Regression Analysis,True,"[""L3-129: Multivariate Regression Analysis"", ""L3-129: Multivariate Regression Analysis"", ""L3-129: Multivariate Regression Analysis""]"
53,novice,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,,Agent-Based Modeling,This simulation technique allows you to test if a proposed behavioral rule set can reproduce observed archaeological distributions without assuming specific historical narratives.,L3-216: Process-Based Simulation Modeling,True,"[""L3-216: Process-Based Simulation Modeling"", ""L3-216: Process-Based Simulation Modeling"", ""L3-216: Process-Based Simulation Modeling""]"
53,novice,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,,Network Analysis,This method quantifies social relationships and trade patterns to test whether a theoretical model accurately predicts the structure of past communities.,L3-080: Complex Network Analysis,True,"[""L3-080: Complex Network Analysis"", ""L3-080: Complex Network Analysis"", ""L3-080: Complex Network Analysis""]"
53,novice,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,,Geographic Information Systems (GIS) Spatial Analysis,This tool evaluates whether a methodological approach correctly identifies settlement patterns by comparing predicted locations against actual archaeological site data.,L3-225: GIS-Based Spatial Analysis,True,"[""L3-225: GIS-Based Spatial Analysis"", ""L3-225: GIS-Based Spatial Analysis"", ""L3-225: GIS-Based Spatial Analysis""]"
53,novice,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,,Bayesian Phylogenetic Analysis,This statistical framework assesses the effectiveness of cultural transmission models by calculating the probability that observed artifact similarities result from shared ancestry versus independent invention.,L3-007: Phylogenetic Reconstruction Techniques,True,"[""L3-007: Phylogenetic Reconstruction Techniques"", ""L3-007: Phylogenetic Reconstruction Techniques"", ""L3-007: Phylogenetic Reconstruction Techniques""]"
53,novice,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,,Machine Learning Classification,This algorithm determines if a theoretical framework can successfully distinguish between different site types or periods based on feature variables with higher accuracy than human experts.,L3-236: Automated Content Classification,True,"[""L3-236: Automated Content Classification"", ""L3-236: Automated Content Classification"", ""L3-236: Automated Content Classification""]"
53,novice,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,,Quantitative Content Analysis,This method systematically evaluates the consistency of interpretive approaches by measuring the frequency and co-occurrence of themes in textual or iconographic archaeological records.,L3-098: Nonparametric Statistical Methods,True,"[""L3-098: Nonparametric Statistical Methods"", ""L3-098: Nonparametric Statistical Methods"", ""L3-098: Nonparametric Statistical Methods""]"
53,novice,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,,Statistical Process Control,This technique monitors the stability of excavation data over time to verify if a methodological approach introduces systematic bias or error.,L3-098: Nonparametric Statistical Methods,True,"[""L3-098: Nonparametric Statistical Methods"", ""L3-098: Nonparametric Statistical Methods"", ""L3-098: Nonparametric Statistical Methods""]"
53,novice,How do I evaluate the effectiveness of a theoretical or methodological approach applied to a specific archaeological problem?,,,Multivariate Regression,"This analysis tests the predictive power of a theoretical model by determining how well independent variables (e.g., climate, topography) explain variation in dependent archaeological outcomes.",L3-129: Multivariate Regression Analysis,True,"[""L3-129: Multivariate Regression Analysis"", ""L3-129: Multivariate Regression Analysis"", ""L3-129: Multivariate Regression Analysis""]"
54,expert,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",Magnetic Resonance Spectroscopy,,Magnetic Resonance Spectroscopy (MRS),"MRS provides non-invasive, high-resolution molecular fingerprinting of organic residues (e.g., lipids, proteins) within stone or ceramic matrices to quantify the chemical composition of cultural assets.",L3-036: Nuclear Magnetic Resonance,True,"[""L3-036: Nuclear Magnetic Resonance"", ""L3-036: Nuclear Magnetic Resonance"", ""L3-036: Nuclear Magnetic Resonance""]"
54,expert,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",Magnetic Resonance Spectroscopy,,Principal Component Analysis (PCA),PCA reduces the high-dimensional spectral data into interpretable latent variables that highlight the primary sources of chemical variation across different artifact samples.,L3-019: Principal Component Analysis Variants,True,"[""L3-019: Principal Component Analysis Variants"", ""L3-019: Principal Component Analysis Variants"", ""L3-019: Principal Component Analysis Variants""]"
54,expert,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",Magnetic Resonance Spectroscopy,,Multivariate Curve Resolution-Alternating Least Squares (MCR-ALS),MCR-ALS mathematically separates overlapping spectral signals to reconstruct pure component profiles and their concentration distributions without requiring prior knowledge of the chemical constituents.,L3-167: Multivariate Curve Resolution,True,"[""L3-167: Multivariate Curve Resolution"", ""L3-167: Multivariate Curve Resolution"", ""L3-167: Multivariate Curve Resolution""]"
54,expert,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",Magnetic Resonance Spectroscopy,,Partial Least Squares Regression (PLSR),"PLSR establishes a robust quantitative relationship between the complex spectral features and specific heritage value metrics (e.g., authenticity, degradation state) derived from expert assessment.",L3-129: Multivariate Regression Analysis,True,"[""L3-129: Multivariate Regression Analysis"", ""L3-129: Multivariate Regression Analysis"", ""L3-129: Multivariate Regression Analysis""]"
54,expert,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",Magnetic Resonance Spectroscopy,,Random Forest Classifier,"Random Forest identifies non-linear patterns in the spectral data to classify artifacts into distinct risk categories (e.g., stable, at-risk, critical) based on their molecular signatures.",L3-022: Random Forest Variants,True,"[""L3-022: Random Forest Variants"", ""L3-022: Random Forest Variants"", ""L3-022: Random Forest Variants""]"
54,expert,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",Magnetic Resonance Spectroscopy,,Support Vector Regression (SVR),SVR predicts continuous risk scores or remaining useful life estimates for cultural assets by modeling the non-linear boundary between chemical stability and degradation thresholds.,L3-146: Specialized Regression Techniques,True,"[""L3-146: Specialized Regression Techniques"", ""L3-146: Specialized Regression Techniques"", ""L3-146: Specialized Regression Techniques""]"
54,expert,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",Magnetic Resonance Spectroscopy,,Network Analysis of Spectral Correlations,Network analysis maps the interdependencies between different molecular peaks to reveal hidden degradation pathways and systemic vulnerabilities within the asset's material structure.,L3-080: Complex Network Analysis,True,"[""L3-080: Complex Network Analysis"", ""L3-080: Complex Network Analysis"", ""L3-080: Complex Network Analysis""]"
54,expert,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",Magnetic Resonance Spectroscopy,,Sensitivity Analysis (Sobol Indices),"Sensitivity analysis quantifies the contribution of individual spectral variables to the final risk assessment output, ensuring that management decisions rely on the most chemically significant data.",L3-221: Experimental Design and Sensitivity Analysis,True,"[""L3-221: Experimental Design and Sensitivity Analysis"", ""L3-221: Experimental Design and Sensitivity Analysis"", ""L3-221: Experimental Design and Sensitivity Analysis""]"
54,intermediate,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,some kind of image or visual analysis,Multispectral Imaging,This non-invasive technique reveals subsurface features and material composition to objectively quantify the physical integrity and hidden condition of the asset.,L3-176: Multispectral Photographic Analysis,True,"[""L3-176: Multispectral Photographic Analysis"", ""L3-176: Multispectral Photographic Analysis"", ""L3-176: Multispectral Photographic Analysis""]"
54,intermediate,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,some kind of image or visual analysis,D Laser Scanning (LiDAR),Generating high-fidelity point clouds allows for precise volumetric analysis and the creation of digital twins to monitor structural deformation over time.,L3-152: Active 3D Laser and Optical Scanning,True,"[""L3-152: Active 3D Laser and Optical Scanning"", ""L3-152: Active 3D Laser and Optical Scanning"", ""L3-152: Active 3D Laser and Optical Scanning""]"
54,intermediate,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,some kind of image or visual analysis,Semantic Segmentation via Deep Learning,Convolutional Neural Networks can automatically classify and map distinct cultural layers or artifact types within complex visual data to assess heritage density.,L3-202: Semantic and Instance Segmentation,True,"[""L3-202: Semantic and Instance Segmentation"", ""L3-202: Semantic and Instance Segmentation"", ""L3-202: Semantic and Instance Segmentation""]"
54,intermediate,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,some kind of image or visual analysis,Change Detection Algorithms,Time-series analysis of satellite or aerial imagery quantifies the rate of degradation or encroachment by comparing historical and current asset states.,L3-012: Bayesian Change Point Modeling,True,"[""L3-012: Bayesian Change Point Modeling"", ""L3-012: Bayesian Change Point Modeling"", ""L3-012: Bayesian Change Point Modeling""]"
54,intermediate,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,some kind of image or visual analysis,Sentiment Analysis on Social Media,Natural Language Processing extracts public perception and emotional value associated with the asset to inform community-based risk communication strategies.,L3-193: Natural Language Processing,True,"[""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing""]"
54,intermediate,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,some kind of image or visual analysis,Network Analysis of Stakeholder Data,"Mapping relationships between experts, communities, and policymakers identifies critical communication nodes for effective value dissemination during risk events.",L3-080: Complex Network Analysis,True,"[""L3-080: Complex Network Analysis"", ""L3-080: Complex Network Analysis"", ""L3-080: Complex Network Analysis""]"
54,novice,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,,Geographic Information Systems (GIS),GIS enables the spatial mapping and overlay analysis of cultural assets against environmental and anthropogenic risk layers to visualize vulnerability hotspots.,L3-225: GIS-Based Spatial Analysis,True,"[""L3-225: GIS-Based Spatial Analysis"", ""L3-225: GIS-Based Spatial Analysis"", ""L3-225: GIS-Based Spatial Analysis""]"
54,novice,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,,Network Analysis,Network analysis models the connectivity between heritage sites and surrounding communities to quantify social resilience and access-dependent value.,L3-080: Complex Network Analysis,True,"[""L3-080: Complex Network Analysis"", ""L3-080: Complex Network Analysis"", ""L3-080: Complex Network Analysis""]"
54,novice,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,,Remote Sensing (LiDAR/Satellite Imagery),Remote sensing detects subtle surface changes and hidden archaeological features to monitor asset condition and identify unauthorized encroachment risks.,L3-240: Remote Sensing and Photogrammetry,True,"[""L3-240: Remote Sensing and Photogrammetry"", ""L3-240: Remote Sensing and Photogrammetry"", ""L3-240: Remote Sensing and Photogrammetry""]"
54,novice,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,,Agent-Based Modeling (ABM),Agent-based modeling simulates the interactions between stakeholders and environmental stressors to predict future scenarios of asset degradation or conflict.,L3-216: Process-Based Simulation Modeling,True,"[""L3-216: Process-Based Simulation Modeling"", ""L3-216: Process-Based Simulation Modeling"", ""L3-216: Process-Based Simulation Modeling""]"
54,novice,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,,Text Mining and Sentiment Analysis,Text mining processes unstructured data from social media and news archives to gauge public perception and communicate the evolving cultural value of an asset.,L3-193: Natural Language Processing,True,"[""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing"", ""L3-193: Natural Language Processing""]"
54,novice,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,,Digital Twins,"Digital twins create dynamic, data-driven virtual replicas of cultural assets to test protective interventions and visualize their impact on stakeholders in real-time.",L3-171: 3D Digital Reconstruction,True,"[""L3-171: 3D Digital Reconstruction"", ""L3-171: 3D Digital Reconstruction"", ""L3-171: 3D Digital Reconstruction""]"
54,novice,"How do I assess, manage, and communicate the value of a cultural asset within a protection and risk framework?",,,Multicriteria Decision Analysis (MCDA),MCDA integrates diverse qualitative and quantitative indicators into a single framework to objectively rank and communicate the relative value of competing conservation priorities.,L3-090: Multi-Criteria Decision Methods,True,"[""L3-090: Multi-Criteria Decision Methods"", ""L3-090: Multi-Criteria Decision Methods"", ""L3-090: Multi-Criteria Decision Methods""]"
55,expert,How do I reconstruct the dietary and subsistence strategies of a past community?,Statistical Inference Methods,,"Bayesian Isotopic Mixing Models (e.g., MixSIAR)",This method quantifies the proportional contribution of different food sources to an individual's diet by integrating stable isotope data with prior knowledge of source variability and trophic enrichment factors.,L3-065: End Member and Source Separation,True,"[""L3-065: End Member and Source Separation"", ""L3-065: End Member and Source Separation"", ""L3-065: End Member and Source Separation""]"
55,expert,How do I reconstruct the dietary and subsistence strategies of a past community?,Statistical Inference Methods,,Non-negative Matrix Factorization (NMF),This algorithm decomposes complex archaeological assemblage matrices into latent factors representing distinct dietary niches or subsistence strategies without requiring pre-defined cluster labels.,L3-017: Kernel Methods and Matrix Factorization,True,"[""L3-017: Kernel Methods and Matrix Factorization"", ""L3-017: Kernel Methods and Matrix Factorization"", ""L3-017: Kernel Methods and Matrix Factorization""]"
55,expert,How do I reconstruct the dietary and subsistence strategies of a past community?,Statistical Inference Methods,,Multivariate Regression on Calibration Data (MRC),This technique reconstructs absolute dietary proportions from stable isotope ratios by establishing a robust statistical relationship between isotopic values and known dietary inputs from modern analogs.,L3-129: Multivariate Regression Analysis,True,"[""L3-129: Multivariate Regression Analysis"", ""L3-129: Multivariate Regression Analysis"", ""L3-129: Multivariate Regression Analysis""]"
55,expert,How do I reconstruct the dietary and subsistence strategies of a past community?,Statistical Inference Methods,,Hierarchical Bayesian Modeling,This approach allows for the simultaneous estimation of population-level dietary patterns while accounting for individual variation and uncertainty in source mixing models through nested probability distributions.,L3-158: Bayesian Statistical Modeling,True,"[""L3-158: Bayesian Statistical Modeling"", ""L3-158: Bayesian Statistical Modeling"", ""L3-158: Bayesian Statistical Modeling""]"
