"g","level_2_mid","k","level_3_fine","mean_gamma","sd_gamma","lo90","hi90","lo95","hi95","sig90","sig95","group_label","method_id"
23,"L2-022: Color & Contrast Enhancement",1,"L3-029: Advanced Color Processing",-0.0781785866294116,0.166969976133281,-0.362429664488469,0.182761780760835,-0.432092132222917,0.232542169638363,FALSE,FALSE,"Color & Contrast Enhancement","Color & Contrast Enhancement: L3-029: Advanced Color Processing"
23,"L2-022: Color & Contrast Enhancement",2,"L3-041: Low Light and Contrast Enhancement",0.0781709906401716,0.166971536430716,-0.182933965831865,0.362010247006185,-0.233401309424032,0.431864129900311,FALSE,FALSE,"Color & Contrast Enhancement","Color & Contrast Enhancement: L3-041: Low Light and Contrast Enhancement"
24,"L2-023: 3D Acquisition and Reconstruction",1,"L3-019: Laser Scanning and Lidar",-0.014134779165113,0.190558986539371,-0.329785884033523,0.301048669857545,-0.39707633327212,0.367764473096553,FALSE,FALSE,"3D Acquisition and Reconstruction","3D Acquisition and Reconstruction: L3-019: Laser Scanning and Lidar"
24,"L2-023: 3D Acquisition and Reconstruction",2,"L3-020: Point Cloud Analysis and Registration",0.127244866440563,0.18198266396252,-0.153025360782695,0.441691415104762,-0.216739852592034,0.508035933707071,FALSE,FALSE,"3D Acquisition and Reconstruction","3D Acquisition and Reconstruction: L3-020: Point Cloud Analysis and Registration"
24,"L2-023: 3D Acquisition and Reconstruction",3,"L3-022: 3D Data Acquisition and Analysis",0.0332796117591268,0.151475960841411,-0.214056540222045,0.288531911398551,-0.262991670537685,0.33835055486813,FALSE,FALSE,"3D Acquisition and Reconstruction","3D Acquisition and Reconstruction: L3-022: 3D Data Acquisition and Analysis"
24,"L2-023: 3D Acquisition and Reconstruction",4,"L3-039: Geometric Reconstruction Techniques",-0.185871413270573,0.197290248723052,-0.532171281065612,0.113155038466948,-0.618303845624551,0.167887554186513,FALSE,FALSE,"3D Acquisition and Reconstruction","3D Acquisition and Reconstruction: L3-039: Geometric Reconstruction Techniques"
24,"L2-023: 3D Acquisition and Reconstruction",5,"L3-040: Dense Multi-View 3D Reconstruction",0.0394931912319858,0.200590864375568,-0.283708743401586,0.376219387545748,-0.355084429843121,0.454704498364109,FALSE,FALSE,"3D Acquisition and Reconstruction","3D Acquisition and Reconstruction: L3-040: Dense Multi-View 3D Reconstruction"
25,"L2-024: 3D Geometric Modeling & Meshing",1,"L3-007: Polygonal Mesh Operations",-0.156519946938932,0.18559635727572,-0.4837927145034,0.121533533306515,-0.55475094480446,0.182649176051034,FALSE,FALSE,"3D Geometric Modeling & Meshing","3D Geometric Modeling & Meshing: L3-007: Polygonal Mesh Operations"
25,"L2-024: 3D Geometric Modeling & Meshing",2,"L3-025: Voronoi and Delaunay Methods",0.024692004768332,0.192683981865987,-0.287685990062772,0.348961949776917,-0.351947219424737,0.420740020619413,FALSE,FALSE,"3D Geometric Modeling & Meshing","3D Geometric Modeling & Meshing: L3-025: Voronoi and Delaunay Methods"
25,"L2-024: 3D Geometric Modeling & Meshing",3,"L3-026: Computational Geometric Design",0.131807143039567,0.180659291882473,-0.144681539013389,0.440231422174038,-0.204171833908272,0.512482120557848,FALSE,FALSE,"3D Geometric Modeling & Meshing","3D Geometric Modeling & Meshing: L3-026: Computational Geometric Design"
26,"L2-025: 3D Visualization & Simulation",1,"L3-012: Virtual Reality & Simulation",0.0422990457462764,0.172253534971699,-0.235964113612337,0.334069506369627,-0.29176669117736,0.402066902911844,FALSE,FALSE,"3D Visualization & Simulation","3D Visualization & Simulation: L3-012: Virtual Reality & Simulation"
26,"L2-025: 3D Visualization & Simulation",2,"L3-031: Real-Time 3D Rendering Techniques",-0.130847740016402,0.194767782300182,-0.464978547414992,0.164351634154932,-0.54850880646284,0.230232642042365,FALSE,FALSE,"3D Visualization & Simulation","3D Visualization & Simulation: L3-031: Real-Time 3D Rendering Techniques"
26,"L2-025: 3D Visualization & Simulation",3,"L3-032: Volumetric & Voxel Modeling",0.0885484480654475,0.183298373622354,-0.19976841575214,0.407224999468666,-0.252905975389012,0.472547100466306,FALSE,FALSE,"3D Visualization & Simulation","3D Visualization & Simulation: L3-032: Volumetric & Voxel Modeling"
27,"L2-026: 3D Shape Analysis Methods",1,"L3-009: Elliptic Fourier Analysis",0.0516063479361838,0.200950169050994,-0.277207302636573,0.383152239728237,-0.347098591009661,0.457758813536809,FALSE,FALSE,"3D Shape Analysis Methods","3D Shape Analysis Methods: L3-009: Elliptic Fourier Analysis"
27,"L2-026: 3D Shape Analysis Methods",2,"L3-023: Morphological Shape Analysis",0.14865522435408,0.212768312164756,-0.171162340498011,0.523505582510493,-0.239082095149951,0.605085380304752,FALSE,FALSE,"3D Shape Analysis Methods","3D Shape Analysis Methods: L3-023: Morphological Shape Analysis"
27,"L2-026: 3D Shape Analysis Methods",3,"L3-027: Procrustes Analysis Methods",-0.0449874101222136,0.214549756414638,-0.413550375866712,0.291477550944429,-0.495474754414682,0.362262071414995,FALSE,FALSE,"3D Shape Analysis Methods","3D Shape Analysis Methods: L3-027: Procrustes Analysis Methods"
27,"L2-026: 3D Shape Analysis Methods",4,"L3-028: Morphometric Shape Analysis",-0.0952916751589623,0.17853314708112,-0.398432020426105,0.192159966523576,-0.454564254917439,0.251304350223033,FALSE,FALSE,"3D Shape Analysis Methods","3D Shape Analysis Methods: L3-028: Morphometric Shape Analysis"
27,"L2-026: 3D Shape Analysis Methods",5,"L3-037: Non-Rigid Shape Analysis",-0.059603052282179,0.221379076944858,-0.443729109550134,0.290566052658986,-0.525458525062499,0.362589188515704,FALSE,FALSE,"3D Shape Analysis Methods","3D Shape Analysis Methods: L3-037: Non-Rigid Shape Analysis"
27,"L2-026: 3D Shape Analysis Methods",6,"L3-038: 3D Shape Representation and Analysis",-0.000390801418235611,0.190080245652372,-0.311163365177387,0.316249022785023,-0.381220999098048,0.382190814847404,FALSE,FALSE,"3D Shape Analysis Methods","3D Shape Analysis Methods: L3-038: 3D Shape Representation and Analysis"
28,"L2-027: Multimodal Feature Learning",1,"L3-055: Multimodal Feature Engineering",0.137043666909484,0.191334917762224,-0.154663952021291,0.465954640398442,-0.20760766225232,0.541004547911974,FALSE,FALSE,"Multimodal Feature Learning","Multimodal Feature Learning: L3-055: Multimodal Feature Engineering"
28,"L2-027: Multimodal Feature Learning",2,"L3-060: Pattern Matching Algorithms",-0.116846059605897,0.194803275718603,-0.456792973870699,0.180013656839779,-0.541241518810423,0.23879403342633,FALSE,FALSE,"Multimodal Feature Learning","Multimodal Feature Learning: L3-060: Pattern Matching Algorithms"
28,"L2-027: Multimodal Feature Learning",3,"L3-063: Multimodal Data Fusion",-0.250937072354433,0.223841381875881,-0.64016463637169,0.0787964378104237,-0.734042847652706,0.135569913990764,FALSE,FALSE,"Multimodal Feature Learning","Multimodal Feature Learning: L3-063: Multimodal Data Fusion"
28,"L2-027: Multimodal Feature Learning",4,"L3-064: Multimodal Fusion and Alignment",0.230740594208335,0.228188974185179,-0.095530508493545,0.64832265742919,-0.155283280868793,0.731694893442714,FALSE,FALSE,"Multimodal Feature Learning","Multimodal Feature Learning: L3-064: Multimodal Fusion and Alignment"
29,"L2-028: Neural Network Architectures",1,"L3-066: Attention Mechanism Architectures",0.267540980827729,0.2014258066262,-0.0299686399955913,0.621306419277461,-0.0716721708454875,0.709790123521205,FALSE,FALSE,"Neural Network Architectures","Neural Network Architectures: L3-066: Attention Mechanism Architectures"
29,"L2-028: Neural Network Architectures",2,"L3-106: Graph Convolutional Neural Networks",-0.0463401927423671,0.14482748351647,-0.292790251277876,0.185237772669736,-0.343125833311297,0.231037881135722,FALSE,FALSE,"Neural Network Architectures","Neural Network Architectures: L3-106: Graph Convolutional Neural Networks"
29,"L2-028: Neural Network Architectures",3,"L3-107: Deep Learning Architectural Patterns",-0.221215119658979,0.167097719714147,-0.508897924249701,0.0332565379293787,-0.573125518250664,0.0766612265789578,FALSE,FALSE,"Neural Network Architectures","Neural Network Architectures: L3-107: Deep Learning Architectural Patterns"
30,"L2-029: Generative and Transfer Learning",1,"L3-086: Synthetic Data Generation",0.109285483534824,0.17351637046333,-0.164535027448235,0.4048913427718,-0.220933712727635,0.471477040733978,FALSE,FALSE,"Generative and Transfer Learning","Generative and Transfer Learning: L3-086: Synthetic Data Generation"
30,"L2-029: Generative and Transfer Learning",2,"L3-096: Advanced Transfer Learning Paradigms",-0.211410550333893,0.184822413411511,-0.531313126705677,0.064599330743718,-0.596041177841091,0.114445838027958,FALSE,FALSE,"Generative and Transfer Learning","Generative and Transfer Learning: L3-096: Advanced Transfer Learning Paradigms"
30,"L2-029: Generative and Transfer Learning",3,"L3-099: Generative and Adversarial Architectures",0.102124580464173,0.175448783062072,-0.16790057531771,0.405065524266055,-0.221797953112556,0.475491418700813,FALSE,FALSE,"Generative and Transfer Learning","Generative and Transfer Learning: L3-099: Generative and Adversarial Architectures"
31,"L2-030: Bioinformatics & Phylogenetic Analysis",1,"L3-111: Phylogenetic Inference & Reconstruction",0.0426236093186922,0.195857027428408,-0.276308791079293,0.372954813523271,-0.336182087191565,0.446738954078296,FALSE,FALSE,"Bioinformatics & Phylogenetic Analysis","Bioinformatics & Phylogenetic Analysis: L3-111: Phylogenetic Inference & Reconstruction"
31,"L2-030: Bioinformatics & Phylogenetic Analysis",2,"L3-114: Sequence Alignment Methods",-0.0288584687037231,0.210509656876812,-0.384548145694099,0.317224676605566,-0.464251018110694,0.385669741316086,FALSE,FALSE,"Bioinformatics & Phylogenetic Analysis","Bioinformatics & Phylogenetic Analysis: L3-114: Sequence Alignment Methods"
31,"L2-030: Bioinformatics & Phylogenetic Analysis",3,"L3-121: Mass Spectrometry Data Analysis",0.029016461464038,0.214955282076287,-0.319388748277769,0.382950770434607,-0.403757490373709,0.474139539203708,FALSE,FALSE,"Bioinformatics & Phylogenetic Analysis","Bioinformatics & Phylogenetic Analysis: L3-121: Mass Spectrometry Data Analysis"
31,"L2-030: Bioinformatics & Phylogenetic Analysis",4,"L3-132: Evolutionary Distance Metrics",-0.112664677151633,0.214403311033533,-0.49093270859732,0.222775096839627,-0.566956945158784,0.284453910510622,FALSE,FALSE,"Bioinformatics & Phylogenetic Analysis","Bioinformatics & Phylogenetic Analysis: L3-132: Evolutionary Distance Metrics"
31,"L2-030: Bioinformatics & Phylogenetic Analysis",5,"L3-133: Next-Generation Sequencing Analysis",0.0698845266261799,0.203187000575686,-0.251467184069195,0.41595529466674,-0.310740927383532,0.487663947012621,FALSE,FALSE,"Bioinformatics & Phylogenetic Analysis","Bioinformatics & Phylogenetic Analysis: L3-133: Next-Generation Sequencing Analysis"
32,"L2-031: Bayesian & Population Modeling",1,"L3-018: Bayesian Chronological Modeling",-0.0691453975475317,0.164729716946393,-0.349850375351595,0.187541898775634,-0.411565295576317,0.241189382543532,FALSE,FALSE,"Bayesian & Population Modeling","Bayesian & Population Modeling: L3-018: Bayesian Chronological Modeling"
32,"L2-031: Bayesian & Population Modeling",2,"L3-112: Population Genetics & Modeling",0.0691361127044325,0.16473842654051,-0.187899573870059,0.350229699722582,-0.241482409243931,0.411005335262343,FALSE,FALSE,"Bayesian & Population Modeling","Bayesian & Population Modeling: L3-112: Population Genetics & Modeling"
33,"L2-032: Ecological and Agricultural Modeling",1,"L3-013: Species Distribution Modeling",0.142780024027121,0.1802149286501,-0.123575929735483,0.458165173368618,-0.176166177245826,0.540977143823113,FALSE,FALSE,"Ecological and Agricultural Modeling","Ecological and Agricultural Modeling: L3-013: Species Distribution Modeling"
33,"L2-032: Ecological and Agricultural Modeling",2,"L3-014: Crop and Ecosystem Simulation",-0.142784409858193,0.180209719940684,-0.458322235903071,0.123395356768033,-0.541001559456456,0.176262975779695,FALSE,FALSE,"Ecological and Agricultural Modeling","Ecological and Agricultural Modeling: L3-014: Crop and Ecosystem Simulation"
34,"L2-033: Advanced Multivariate Analysis Techniques",1,"L3-091: Non-linear Dimensionality Reduction",0.0957716579421236,0.156327011121712,-0.160913692975911,0.35285971043135,-0.206884851823155,0.40703723550345,FALSE,FALSE,"Advanced Multivariate Analysis Techniques","Advanced Multivariate Analysis Techniques: L3-091: Non-linear Dimensionality Reduction"
34,"L2-033: Advanced Multivariate Analysis Techniques",2,"L3-098: Multiscale and Fractal Analysis",0.215991746414811,0.232823036026903,-0.125282457043262,0.630286389133947,-0.194958265875363,0.729513519752484,FALSE,FALSE,"Advanced Multivariate Analysis Techniques","Advanced Multivariate Analysis Techniques: L3-098: Multiscale and Fractal Analysis"
34,"L2-033: Advanced Multivariate Analysis Techniques",3,"L3-118: Chemometric Spectroscopy Methods",-0.00558755516164138,0.203872772722369,-0.348748994090328,0.328441994786485,-0.419167271332076,0.401274961125012,FALSE,FALSE,"Advanced Multivariate Analysis Techniques","Advanced Multivariate Analysis Techniques: L3-118: Chemometric Spectroscopy Methods"
34,"L2-033: Advanced Multivariate Analysis Techniques",4,"L3-119: Latent Variable Regression Methods",0.0278122960371268,0.211044564302477,-0.313622656828874,0.380538730543692,-0.382209748649614,0.459963148286473,FALSE,FALSE,"Advanced Multivariate Analysis Techniques","Advanced Multivariate Analysis Techniques: L3-119: Latent Variable Regression Methods"
34,"L2-033: Advanced Multivariate Analysis Techniques",5,"L3-149: Principal Component Analysis",-0.189343346746691,0.160208611072061,-0.463533759076687,0.0547519374940152,-0.521976696923067,0.103762481268787,FALSE,FALSE,"Advanced Multivariate Analysis Techniques","Advanced Multivariate Analysis Techniques: L3-149: Principal Component Analysis"
34,"L2-033: Advanced Multivariate Analysis Techniques",6,"L3-152: Multivariate Analysis Variants",-0.191405210752469,0.18124365478456,-0.499998521123071,0.0851911422609738,-0.57671593219267,0.135172274260657,FALSE,FALSE,"Advanced Multivariate Analysis Techniques","Advanced Multivariate Analysis Techniques: L3-152: Multivariate Analysis Variants"
34,"L2-033: Advanced Multivariate Analysis Techniques",7,"L3-157: Latent Variable Modeling",-0.129118347113529,0.190444910310945,-0.458314652997446,0.163435073053613,-0.534796337791623,0.218210284754994,FALSE,FALSE,"Advanced Multivariate Analysis Techniques","Advanced Multivariate Analysis Techniques: L3-157: Latent Variable Modeling"
34,"L2-033: Advanced Multivariate Analysis Techniques",8,"L3-158: Multivariate Relationship Modeling",0.175873286965398,0.230021238595505,-0.165993471807433,0.585025113013126,-0.219976077111806,0.68443628385867,FALSE,FALSE,"Advanced Multivariate Analysis Techniques","Advanced Multivariate Analysis Techniques: L3-158: Multivariate Relationship Modeling"
35,"L2-034: Nonlinear Least Squares Methods",1,"L3-143: Nonlinear Structural Analysis",-0.0266564902680365,0.183043535719279,-0.337894399394978,0.269925104641096,-0.396843015855921,0.337867577406311,FALSE,FALSE,"Nonlinear Least Squares Methods","Nonlinear Least Squares Methods: L3-143: Nonlinear Structural Analysis"
35,"L2-034: Nonlinear Least Squares Methods",2,"L3-144: Matrix Decomposition and Optimization",0.0545099640370391,0.190028711049751,-0.242339549520244,0.372701427168082,-0.311886343057187,0.449498925792521,FALSE,FALSE,"Nonlinear Least Squares Methods","Nonlinear Least Squares Methods: L3-144: Matrix Decomposition and Optimization"
35,"L2-034: Nonlinear Least Squares Methods",3,"L3-145: Least Squares Variants",-0.0278472170315402,0.186821339088283,-0.339126368455052,0.274659037627231,-0.410575625169082,0.335021074032711,FALSE,FALSE,"Nonlinear Least Squares Methods","Nonlinear Least Squares Methods: L3-145: Least Squares Variants"
36,"L2-035: Regression and Modeling Techniques",1,"L3-110: Support Vector Regression Methods",-0.0721582783380183,0.196629895775246,-0.412479470601983,0.244208068711264,-0.481892613190588,0.306228405072728,FALSE,FALSE,"Regression and Modeling Techniques","Regression and Modeling Techniques: L3-110: Support Vector Regression Methods"
36,"L2-035: Regression and Modeling Techniques",2,"L3-140: Advanced Multivariate Regression",0.125144958887679,0.182558787521424,-0.15804247074467,0.439514211883458,-0.211700783047718,0.502249211822241,FALSE,FALSE,"Regression and Modeling Techniques","Regression and Modeling Techniques: L3-140: Advanced Multivariate Regression"
36,"L2-035: Regression and Modeling Techniques",3,"L3-148: Variable Selection and Partitioning",-0.00694733209129032,0.222481867664633,-0.381720499908122,0.35306632694434,-0.466975090667238,0.429001390480272,FALSE,FALSE,"Regression and Modeling Techniques","Regression and Modeling Techniques: L3-148: Variable Selection and Partitioning"
36,"L2-035: Regression and Modeling Techniques",4,"L3-150: Advanced Regression and Modeling",0.122775420826125,0.216917272663059,-0.216405748601974,0.497232119632522,-0.292717994860218,0.582036779340939,FALSE,FALSE,"Regression and Modeling Techniques","Regression and Modeling Techniques: L3-150: Advanced Regression and Modeling"
36,"L2-035: Regression and Modeling Techniques",5,"L3-153: Linear Regression Variants",-0.126552587070393,0.163125782967482,-0.404527895336335,0.12769350380565,-0.465974100234217,0.174865516993155,FALSE,FALSE,"Regression and Modeling Techniques","Regression and Modeling Techniques: L3-153: Linear Regression Variants"
36,"L2-035: Regression and Modeling Techniques",6,"L3-154: Regression Models",-0.0422941851571748,0.207822346871763,-0.393151080118875,0.292758570464517,-0.477472958663408,0.357377248959108,FALSE,FALSE,"Regression and Modeling Techniques","Regression and Modeling Techniques: L3-154: Regression Models"
37,"L2-036: Multivariate Ordination & Discriminant Analysis",1,"L3-141: Constrained Multivariate Ordination",0.0505025874040586,0.13422424391275,-0.167140144561358,0.277757048714924,-0.211314972910411,0.322128377300535,FALSE,FALSE,"Multivariate Ordination & Discriminant Analysis","Multivariate Ordination & Discriminant Analysis: L3-141: Constrained Multivariate Ordination"
37,"L2-036: Multivariate Ordination & Discriminant Analysis",2,"L3-142: Discriminant Analysis Techniques",-0.0504967292874076,0.134226790509278,-0.277942201564777,0.167271007337043,-0.322126134236764,0.210872116428698,FALSE,FALSE,"Multivariate Ordination & Discriminant Analysis","Multivariate Ordination & Discriminant Analysis: L3-142: Discriminant Analysis Techniques"
38,"L2-037: Bayesian and Stochastic Methods",1,"L3-075: Probabilistic Distribution Analysis",0.020705789859802,0.208635285747023,-0.320373789519057,0.372561911531567,-0.396040631994823,0.441384496040816,FALSE,FALSE,"Bayesian and Stochastic Methods","Bayesian and Stochastic Methods: L3-075: Probabilistic Distribution Analysis"
38,"L2-037: Bayesian and Stochastic Methods",2,"L3-090: Random Effect Modeling",-0.0806696389058611,0.22551339446352,-0.470100247551769,0.273239826815168,-0.562569554749446,0.344815653198458,FALSE,FALSE,"Bayesian and Stochastic Methods","Bayesian and Stochastic Methods: L3-090: Random Effect Modeling"
38,"L2-037: Bayesian and Stochastic Methods",3,"L3-117: Stochastic State Space Modeling",0.0594500394028865,0.218641935755116,-0.291834576846858,0.426284689576139,-0.367557761194707,0.523463216562279,FALSE,FALSE,"Bayesian and Stochastic Methods","Bayesian and Stochastic Methods: L3-117: Stochastic State Space Modeling"
38,"L2-037: Bayesian and Stochastic Methods",4,"L3-130: Markov Chain Models",0.0972345190067776,0.213913102305885,-0.235610235329999,0.464284870630437,-0.305974721629373,0.546605888518082,FALSE,FALSE,"Bayesian and Stochastic Methods","Bayesian and Stochastic Methods: L3-130: Markov Chain Models"
38,"L2-037: Bayesian and Stochastic Methods",5,"L3-131: Monte Carlo and Stochastic Methods",-0.0932988815725964,0.19594319750936,-0.433749471976539,0.212379546716382,-0.496852175117001,0.275644798543045,FALSE,FALSE,"Bayesian and Stochastic Methods","Bayesian and Stochastic Methods: L3-131: Monte Carlo and Stochastic Methods"
38,"L2-037: Bayesian and Stochastic Methods",6,"L3-138: Bayesian Computational Techniques",-0.00339387390358452,0.167707174360045,-0.28358246298802,0.271757109965307,-0.345493450706358,0.329986135242828,FALSE,FALSE,"Bayesian and Stochastic Methods","Bayesian and Stochastic Methods: L3-138: Bayesian Computational Techniques"
39,"L2-038: Ensemble and Tree-Based Methods",1,"L3-044: Bootstrap and Jackknife Methods",-0.218694323668203,0.202570337869201,-0.57141009274264,0.0806799510366669,-0.659120295346601,0.133165235531829,FALSE,FALSE,"Ensemble and Tree-Based Methods","Ensemble and Tree-Based Methods: L3-044: Bootstrap and Jackknife Methods"
39,"L2-038: Ensemble and Tree-Based Methods",2,"L3-046: Tree-Based Ensemble Learning",0.1047534882757,0.173085668801393,-0.162401396971378,0.405068238990045,-0.217095023550373,0.476034589621731,FALSE,FALSE,"Ensemble and Tree-Based Methods","Ensemble and Tree-Based Methods: L3-046: Tree-Based Ensemble Learning"
39,"L2-038: Ensemble and Tree-Based Methods",3,"L3-047: Gradient Boosting Algorithms",0.113948664420414,0.183684387564666,-0.172102768398055,0.429491053951827,-0.229332724125141,0.510774027509634,FALSE,FALSE,"Ensemble and Tree-Based Methods","Ensemble and Tree-Based Methods: L3-047: Gradient Boosting Algorithms"
40,"L2-039: Gaussian and Mixture Modeling",1,"L3-123: Gaussian Process and Mixture Methods",0.0344109530548406,0.158620540509179,-0.222105735088696,0.305157971824319,-0.270925155512469,0.360640388006471,FALSE,FALSE,"Gaussian and Mixture Modeling","Gaussian and Mixture Modeling: L3-123: Gaussian Process and Mixture Methods"
40,"L2-039: Gaussian and Mixture Modeling",2,"L3-137: Advanced Mixture and Mixed Models",-0.034413356261646,0.158610971794836,-0.30513388339748,0.222239877740994,-0.361480715542179,0.270661150023466,FALSE,FALSE,"Gaussian and Mixture Modeling","Gaussian and Mixture Modeling: L3-137: Advanced Mixture and Mixed Models"
41,"L2-040: Digital Visualization & Modeling",1,"L3-000: Digital Heritage & Modeling",-0.0657135197228861,0.191699173141111,-0.387859520490286,0.245482182408935,-0.450615170005931,0.315557863481259,FALSE,FALSE,"Digital Visualization & Modeling","Digital Visualization & Modeling: L3-000: Digital Heritage & Modeling"
41,"L2-040: Digital Visualization & Modeling",2,"L3-067: Visual Perception & Saliency",0.311210573313749,0.229134036721896,-0.0234011900172151,0.718721170478558,-0.0697205054555293,0.806587348215719,FALSE,FALSE,"Digital Visualization & Modeling","Digital Visualization & Modeling: L3-067: Visual Perception & Saliency"
41,"L2-040: Digital Visualization & Modeling",3,"L3-078: Interactive Visual Computing",-0.0498384273275524,0.177190972504992,-0.348745423393177,0.238220459747382,-0.412893258346285,0.293285795975899,FALSE,FALSE,"Digital Visualization & Modeling","Digital Visualization & Modeling: L3-078: Interactive Visual Computing"
41,"L2-040: Digital Visualization & Modeling",4,"L3-084: Scientific Visualization Techniques",-0.0749696371198837,0.217391988344148,-0.447361079709385,0.268501462877305,-0.519679180248152,0.333033548454455,FALSE,FALSE,"Digital Visualization & Modeling","Digital Visualization & Modeling: L3-084: Scientific Visualization Techniques"
41,"L2-040: Digital Visualization & Modeling",5,"L3-085: Interactive Visualization Techniques",-0.120724037344469,0.222009744870968,-0.50973943982626,0.222041861449636,-0.59313609936648,0.292987631715357,FALSE,FALSE,"Digital Visualization & Modeling","Digital Visualization & Modeling: L3-085: Interactive Visualization Techniques"
42,"L2-041: Graph and Network Metrics",1,"L3-052: Topological and Circuit Analysis",-0.0385534437932743,0.19512643357904,-0.363919369255121,0.276429583378985,-0.439740509556145,0.351770668162645,FALSE,FALSE,"Graph and Network Metrics","Graph and Network Metrics: L3-052: Topological and Circuit Analysis"
42,"L2-041: Graph and Network Metrics",2,"L3-061: Recurrence and Visibility Analysis",-0.124165850419954,0.218986785664732,-0.499092603357147,0.207149702711736,-0.587528464475068,0.279763663290026,FALSE,FALSE,"Graph and Network Metrics","Graph and Network Metrics: L3-061: Recurrence and Visibility Analysis"
42,"L2-041: Graph and Network Metrics",3,"L3-074: Network Structure Analysis",0.0995288074742603,0.181179428122746,-0.189582514428652,0.409805516203813,-0.241442824023802,0.475796305199264,FALSE,FALSE,"Graph and Network Metrics","Graph and Network Metrics: L3-074: Network Structure Analysis"
42,"L2-041: Graph and Network Metrics",4,"L3-170: Network Centrality and Modularity",0.0632025228127041,0.197294294941063,-0.243858607337182,0.402353344436908,-0.314752226757814,0.481169412079633,FALSE,FALSE,"Graph and Network Metrics","Graph and Network Metrics: L3-170: Network Centrality and Modularity"
43,"L2-042: Automated Graph Analysis",1,"L3-045: Graph Anomaly Detection",0.0513518193825445,0.188774450898468,-0.250391397306019,0.371881650230547,-0.314145029152208,0.443757735351803,FALSE,FALSE,"Automated Graph Analysis","Automated Graph Analysis: L3-045: Graph Anomaly Detection"
43,"L2-042: Automated Graph Analysis",2,"L3-053: Automated Graph Processing",-0.0829378164309143,0.18647952804803,-0.405426617843183,0.213434734525561,-0.477965609658917,0.274245021551415,FALSE,FALSE,"Automated Graph Analysis","Automated Graph Analysis: L3-053: Automated Graph Processing"
43,"L2-042: Automated Graph Analysis",3,"L3-054: Automated Feature Detection",0.0315965721664646,0.178852522374396,-0.253403770163143,0.3330289361822,-0.319877951171714,0.401580834302869,FALSE,FALSE,"Automated Graph Analysis","Automated Graph Analysis: L3-054: Automated Feature Detection"
44,"L2-043: Knowledge Graph & Bibliometrics",1,"L3-043: Knowledge Graph Construction & Analysis",-0.0683807370672099,0.164070536937643,-0.349909729089147,0.1889348572014,-0.415682191780072,0.244003069540259,FALSE,FALSE,"Knowledge Graph & Bibliometrics","Knowledge Graph & Bibliometrics: L3-043: Knowledge Graph Construction & Analysis"
44,"L2-043: Knowledge Graph & Bibliometrics",2,"L3-077: Advanced Bibliometric & Scientometric Methods",0.0683787166987027,0.164073559345489,-0.189194280302893,0.349597859362107,-0.244247418395809,0.416154950999305,FALSE,FALSE,"Knowledge Graph & Bibliometrics","Knowledge Graph & Bibliometrics: L3-077: Advanced Bibliometric & Scientometric Methods"
45,"L2-044: Text Analysis & Mining",1,"L3-076: Topic Modeling & Classification",-0.0536569913042174,0.217645815424596,-0.424520732087629,0.292673789799945,-0.508026048550954,0.370589722395328,FALSE,FALSE,"Text Analysis & Mining","Text Analysis & Mining: L3-076: Topic Modeling & Classification"
45,"L2-044: Text Analysis & Mining",2,"L3-095: Multimodal Recognition & Analysis",0.0431804727265739,0.21628098838201,-0.303399159960346,0.409609622866123,-0.380250725494862,0.486837434243722,FALSE,FALSE,"Text Analysis & Mining","Text Analysis & Mining: L3-095: Multimodal Recognition & Analysis"
45,"L2-044: Text Analysis & Mining",3,"L3-100: Search Engine & Retrieval",-0.118061724886354,0.214363221095637,-0.493791107843443,0.210720655929604,-0.575743770117508,0.286707738930979,FALSE,FALSE,"Text Analysis & Mining","Text Analysis & Mining: L3-100: Search Engine & Retrieval"
45,"L2-044: Text Analysis & Mining",4,"L3-102: Lexical and Corpus Analysis",0.108288619506186,0.193491543409227,-0.190873057611426,0.443899047756316,-0.248643284763251,0.513667468603868,FALSE,FALSE,"Text Analysis & Mining","Text Analysis & Mining: L3-102: Lexical and Corpus Analysis"
45,"L2-044: Text Analysis & Mining",5,"L3-103: Core Text Processing Techniques",-0.0446794879628389,0.193733544790174,-0.369629708624028,0.268930735582833,-0.432580261591142,0.338769373188284,FALSE,FALSE,"Text Analysis & Mining","Text Analysis & Mining: L3-103: Core Text Processing Techniques"
45,"L2-044: Text Analysis & Mining",6,"L3-120: Information Extraction",-0.0240317197893054,0.210582532797904,-0.378986038601321,0.315646305095121,-0.458763418010267,0.391150767088151,FALSE,FALSE,"Text Analysis & Mining","Text Analysis & Mining: L3-120: Information Extraction"
45,"L2-044: Text Analysis & Mining",7,"L3-126: Semantic Knowledge Engineering",-0.0471658177854636,0.210628557838983,-0.402133235301911,0.296095058995222,-0.47434427247827,0.366986202470491,FALSE,FALSE,"Text Analysis & Mining","Text Analysis & Mining: L3-126: Semantic Knowledge Engineering"
45,"L2-044: Text Analysis & Mining",8,"L3-127: Semantic Text Understanding",0.136136538726511,0.226557395535504,-0.211877002868934,0.531869374815281,-0.270786396020487,0.619548625912675,FALSE,FALSE,"Text Analysis & Mining","Text Analysis & Mining: L3-127: Semantic Text Understanding"
